,agency,station_name,charger_types,no_of_ports,street,city,postcode,borough,public_charger_,fee_for_city_drivers,latitude,longitude,community_district,council_district,census_tract,bin,bbl,nta,station_id,geometry
430,NYPD,"NYPD - 2927 W 8Th St, Brooklyn",['Level 2 Charger'],2,2927 W 8Th St,Coney Island,11224,Brooklyn,No,No,40.576822,-73.976465,313.0,48.0,354.0,3196591.0,3072790290.0,BK1302,urn:agentwin:city:ev-charging-station:e975d210a2a4b6b1c8e4a02f252851b28e99dcd4193ca24e4bf971fd4e5983f9,POINT (-73.976465 40.576822)
431,NYPD,"NYPD - 1016 Gravesend Neck Rd, Brooklyn",['Level 2 Charger'],2,1016 Gravesend Neck Rd,Sheepshead Bay,11223,Brooklyn,No,No,40.59445,-73.960233,315.0,48.0,584.0,3200557.0,3073710065.0,BK1501,urn:agentwin:city:ev-charging-station:086f90a1572a888bf375ac548780280b3ffff543ba463c8c5adfd0e52e426871,POINT (-73.960233 40.59445)
432,NYPD,"NYPD - 401 Thomas S Boyland St, Brooklyn",['Level 2 Charger'],2,401 Thomas S Boyland St,Brownsville,11212,Brooklyn,No,No,40.670653,-73.913955,316.0,41.0,924.0,3080735.0,3034970002.0,BK1602,urn:agentwin:city:ev-charging-station:ba0dda620d7cdca3c22cc365844fbbb3820e06756a36a62c263c8bd63dda9532,POINT (-73.913955 40.670653)
433,NYPD,"NYPD - 19 1/2 Pitt St, Manhattan",['Level 2 Charger'],2,19 1/2 Pitt St,New York,10002,Manhattan,No,No,40.716209,-73.983605,103.0,1.0,12.0,1004078.0,1003420060.0,MN0302,urn:agentwin:city:ev-charging-station:20f6081f751c9beea25edcf45b4b75454c50cb62db38d40bd462bad239c57591,POINT (-73.983605 40.716209)
434,NYPD,"NYPD - 3529 College Point Blvd, Queens",['EV Solar Arc Charger'],2,3529 College Point Blvd,Flushing,11354,Queens,No,No,40.762473,-73.835496,407.0,20.0,869.0,,,QN0707,urn:agentwin:city:ev-charging-station:c5cc44c2c97d7f29faf68859077dbacd72a1c31673828fd4df3692bfc4cd946d,POINT (-73.835496 40.762473)
435,NYPD,"NYPD - 130-30 28Th Ave, Queens",['EV Solar Arc Charger'],2,130-30 28Th Ave,Flushing,11354,Queens,No,No,40.772829,-73.838857,407.0,19.0,907.0,4537931.0,4043270100.0,QN0701,urn:agentwin:city:ev-charging-station:4490f6600139db27ed2aaa6d403f23599a0fbb493ba997a0af70689d1d324360,POINT (-73.838857 40.772829)
436,NYPD,"NYPD - 4223 Third Ave, Bronx",['EV Solar Arc Charger'],3,4223 Third Ave,Bronx,10457,Bronx,No,No,40.84707,-73.895984,206.0,15.0,395.0,2000000.0,2030430077.0,BX0602,urn:agentwin:city:ev-charging-station:67257f55ce48255295bee48465081a045920a3d20e27c1515c316f640d05fb60,POINT (-73.895984 40.84707)
437,NYPD,"NYPD - 700 Columbia St, Brooklyn",['EV Solar Arc Charger'],1,700 Columbia St,Red Hook,11231,Brooklyn,No,No,40.667954,-74.010346,306.0,38.0,5302.0,3008876.0,3006120205.0,BK0601,urn:agentwin:city:ev-charging-station:b28926346633ef12130b36e5afd4c69cbcdb53171717fa03431f57d64d4f53d8,POINT (-74.010346 40.667954)
438,NYPD,"NYPD - 53-01 58Th St, Queens",['Level 2 Charger'],2,53-01 58Th St,Flushing,11377,Queens,No,No,40.734205,-73.910298,402.0,26.0,243.0,4054276.0,4023610150.0,QN0203,urn:agentwin:city:ev-charging-station:74186369d18f2193eb03ef1b663096690a55fdd09a5e2193af0b7060c3fee436,POINT (-73.910298 40.734205)
439,NYPD,"NYPD - 1 Police Plaza Path, Manhattan","['Level 2 Charger', 'Level 3 Fast Charger']",10,1 Police Plaza Path,New York,10038,Manhattan,No,No,40.712348,-74.000891,101.0,1.0,2901.0,1079143.0,1001190001.0,MN0102,urn:agentwin:city:ev-charging-station:63ba309302e30ac9fb49e02df653a25c2587438c66b6d3c6da3ff5b53b5e1ebd,POINT (-74.000891 40.712348)
440,NYPD,"NYPD - 29 Avenue Of The Finest, Manhattan",['Level 3 Fast Charger'],1,29 Avenue Of The Finest,New York,10038,Manhattan,No,No,40.710369,-74.00136,101.0,1.0,2901.0,1001389.0,1001137501.0,MN0102,urn:agentwin:city:ev-charging-station:e7c86b789608e7a36d7ab9463d3054b25727b0b507146848c2031065d060f347,POINT (-74.00136 40.710369)
441,NYPD,"NYPD - 17 Frankfort St, Manhattan",['Level 3 Fast Charger'],1,17 Frankfort St,New York,10038,Manhattan,No,No,40.710932,-74.003481,101.0,1.0,1501.0,,,MN0101,urn:agentwin:city:ev-charging-station:b4ca5050e43a7902542075e6952bc80fdcdd926466320c498ff8fc844353027f,POINT (-74.003481 40.710932)
442,NYPD,"NYPD - 49-21 Metropolitan Ave, Queens",['Level 3 Fast Charger'],1,49-21 Metropolitan Ave,New York,11385,Queens,No,No,40.713639,-73.917886,405.0,30.0,53502.0,4059022.0,4026110452.0,QN0501,urn:agentwin:city:ev-charging-station:96d62fc0d2342f5056993d4c835a1705b8aebaea76a0bd43f7e390026a2c53f3,POINT (-73.917886 40.713639)
443,NYPD,"NYPD - 669 W 158 St, Manhattan",['Level 3 Fast Charger'],4,669 W 158 St,New York,10032,Manhattan,No,No,40.836055,-73.947657,112.0,7.0,247.0,1090854.0,1201329999.0,MN1201,urn:agentwin:city:ev-charging-station:39c3596a1cf113216101f595f58f946e6df739ee6c7e5359794c258bc3635d87,POINT (-73.947657 40.836055)
444,OCME,"OCME - 460 Brielle Ave, Staten Island",['Level 2 Charger'],2,460 Brielle Ave,Staten Island,10314,Staten Island,No,No,40.593798,-74.135437,502.0,50.0,181.0,5154986.0,5009550170.0,SI0203,urn:agentwin:city:ev-charging-station:4459d12a4ebf7c16d5902d4a608736ffb953a3bbe54651bcacfaeec9227c5d7d,POINT (-74.135437 40.593798)
445,OCME,"OCME - 421 E 26th St, Manhattan","['Level 2 Charger', 'Level 3 Fast Charger']",9,421 E 26th St,New York,10016,Manhattan,No,No,40.738575,-73.976588,106.0,4.0,62.0,1087939.0,1009620100.0,MN0603,urn:agentwin:city:ev-charging-station:28897e3c56feeb62cdcc7d73c932bd358fa63c896cdb2ea1d1da8536de57e2db,POINT (-73.976588 40.738575)
446,OCME,"OCME - 599 Winthrop St, Brooklyn",['Level 2 Charger'],2,599 Winthrop St,East Flatbush,11203,Brooklyn,No,No,40.657723,-73.940499,309.0,40.0,808.0,3397939.0,3048120001.0,BK0902,urn:agentwin:city:ev-charging-station:7f1eef3df3e5325f098968c0a965daf8f2eaf92b7261714e03a6c0283774a1ba,POINT (-73.940499 40.657723)
447,OCME,"OCME - 160-15 82Nd Dr, Queens","['Level 2 Charger', 'Level 3 Fast Charger']",4,160-15 82Nd Dr,Jamaica,11432,Queens,No,No,40.717155,-73.805825,408.0,24.0,1267.0,4439812.0,4068580001.0,QN0802,urn:agentwin:city:ev-charging-station:499f5b048946e0e8252ee9a0112a6ab6faa182565f53a4672c82de6b0835a535,POINT (-73.805825 40.717155)
448,NYCEM,"NYCEM - 165 Cadman Plz E, Brooklyn","['EV Solar Arc Charger', 'Level 2 Charger', 'Level 3 Fast Charger']",11,165 Cadman Plz E,Downtown Brooklyn,11201,Brooklyn,No,No,40.698761,-73.98987,302.0,33.0,13.0,3000172.0,3000850006.0,BK0202,urn:agentwin:city:ev-charging-station:745be40707a46f9c8af916ed973bd32cac0378b332274251d50bed64120e02c8,POINT (-73.98987 40.698761)
449,NYCEM,"NYCEM - 42 Red Cross Pl, Brooklyn",['EV Solar Arc Charger'],2,42 Red Cross Pl,Downtown Brooklyn,11201,Brooklyn,No,No,40.699502,-73.989556,302.0,33.0,13.0,,,BK0202,urn:agentwin:city:ev-charging-station:dbf899365066b2927c2fd412793d5aa7eb17e7c41a34c2f679fe2e30e7b45e59,POINT (-73.989556 40.699502)
450,NYCEM,"NYCEM - 930 Flushing Ave, Brooklyn","['Level 2 Charger', 'Level 3 Fast Charger']",6,930 Flushing Ave,Brooklyn,11206,Brooklyn,No,No,40.702555,-73.934382,304.0,34.0,391.0,3071838.0,3031400001.0,BK0401,urn:agentwin:city:ev-charging-station:2bef54b954447ac40f2a5af13eaee5a35372c60c480a2f3f8d688e8456c8eca5,POINT (-73.934382 40.702555)
451,PROB,"PROB - 340 Bay St, Staten Island",['Level 2 Charger'],2,340 Bay St,Tompkinsville,10301,Staten Island,No,No,40.63368,-74.075159,501.0,49.0,21.0,5013302.0,5005030032.0,SI0102,urn:agentwin:city:ev-charging-station:7097bd8219617ffcb543d7c02e21ef14ee3d7c986d714592ef89b33900fbbcfc,POINT (-74.075159 40.63368)
452,TLC,"TLC - 3189 123rd St, Queens",['Level 2 Charger'],24,3189 123rd St,College Point,11354,Queens,No,No,40.768295,-73.845753,407.0,19.0,907.0,4438020.0,4043920025.0,QN0701,urn:agentwin:city:ev-charging-station:1c657956323429faa1a5fd3f62ec4c9c20d332a7b7118ad976c53a0e4d8e5d87,POINT (-73.845753 40.768295)
453,DSNY,"DSNY - 803 Forbell St, Brooklyn",['Level 2 Charger'],4,803 Forbell St,Brooklyn,11208,Brooklyn,No,No,40.664595,-73.860612,305.0,42.0,1220.0,3099064.0,3045550001.0,BK0505,urn:agentwin:city:ev-charging-station:8433d5e4507f33a5fc9e0601ec9c0d2353da5bab93dca95d118eabc697f7950a,POINT (-73.860612 40.664595)
454,DSNY,"DSNY - 2383 Blackrock Ave, Bronx",['Level 2 Charger'],8,2383 Blackrock Ave,Bronx,10462,Bronx,No,No,40.829823,-73.844707,209.0,18.0,96.0,2119181.0,2038270001.0,BX1001,urn:agentwin:city:ev-charging-station:ac0cda5a45691925a962fd25bab32fc47beb115dc250372f45f7b28a019aca0d,POINT (-73.844707 40.829823)
455,NYCEM,"NYCEM - 1 Muldoon Ave, Staten Island",['Level 2 Charger'],1,1 Muldoon Ave,Staten Island,10314,Staten Island,No,No,40.575374,-74.196743,503.0,51.0,22801.0,5158123.0,5059000500.0,SI0391,urn:agentwin:city:ev-charging-station:cf29489f9b9f1b4555caa4da7877e649e21cb1001e79b953d1c6b09ac838bec7,POINT (-74.196743 40.575374)
456,OTI,"OTI - 15 Metrotech, Brooklyn",['Level 2 Charger'],1,15 Metrotech,Brooklyn,11201,Brooklyn,No,No,40.693707,-73.984786,302.0,33.0,1502.0,3348771.0,3020470040.0,BK0202,urn:agentwin:city:ev-charging-station:e30eb571f8fa38f580cba87369a22390a59205f2793bf538529d22e20598c3bf,POINT (-73.984786 40.693707)
457,OTI,"OTI - 2 Metrotech, Brooklyn",['Level 2 Charger'],1,2 Metrotech,Brooklyn,11201,Brooklyn,No,No,40.693727,-73.985695,302.0,33.0,11.0,3255603.0,3001480007.0,BK0202,urn:agentwin:city:ev-charging-station:9f36b65749697670a8d0e7a73fbf2ef90155c6301864445fec2a4d0a5678b6f0,POINT (-73.985695 40.693727)
458,QPL,"QPL - 89-11 Merrick Blvd, Queens",['Level 2 Charger'],1,89-11 Merrick Blvd,Queens,11432,Queens,No,No,40.707865,-73.795295,412.0,27.0,460.0,4209635.0,4097980006.0,QN1201,urn:agentwin:city:ev-charging-station:a7b1486c803718e0836ff37d8ac2bd6fc598adf88874ea3adef5b0a7638471cf,POINT (-73.795295 40.707865)
459,QPL,"QPL - 79-50 Bell Blvd, Queens",['Level 2 Charger'],1,79-50 Bell Blvd,Queens,11364,Queens,No,No,40.734936,-73.755509,411.0,23.0,129103.0,4164306.0,4077720001.0,QN1104,urn:agentwin:city:ev-charging-station:95636358457f41df9f61a6e85be473e383774797b061479218942a59e1298e83,POINT (-73.755509 40.734936)
460,DHS,"DHS - 175-10 88 Avenue, Queens",['Level 2 Charger'],3,175-10 88 Avenue,Queens,11432,Queens,No,No,40.711075,-73.787032,412.0,27.0,462.0,4448804.0,4098330004.0,QN1201,urn:agentwin:city:ev-charging-station:3f08b667eeaa6a82685aaa889d49012061fd3daf75127aeddcdde86b523b029b,POINT (-73.787032 40.711075)
461,DOH,"DOH - 455 1st Ave., Manhattan",['Level 2 Charger'],2,455 1st Ave.,New York,10016,Manhattan,No,No,40.739162,-73.976894,106.0,2.0,66.0,1020610.0,1009320017.0,MN0603,urn:agentwin:city:ev-charging-station:df641c414eee1a9eb191aa9088c2bfe0aedcf7c02b97594a3a4016464aab2da8,POINT (-73.976894 40.739162)
462,DPR,"DPR - 21 Slosson Ave, Staten Island",['Level 2 Charger'],12,21 Slosson Ave,Staten Island,10314,Staten Island,No,No,40.62089,-74.119394,501.0,49.0,147.0,5112422.0,5003190001.0,SI0105,urn:agentwin:city:ev-charging-station:9c0384020ef97ec13205dac1040f39d157f2f86a018d0e44cec93367fe463e4e,POINT (-74.119394 40.62089)
463,FDNY,"FDNY - 266 Rockaway Ave, Brooklyn",['Level 2 Charger'],1,266 Rockaway Ave,Brooklyn,11233,Brooklyn,No,No,40.674096,-73.91115,316.0,41.0,36501.0,3038942.0,3014480040.0,BK1601,urn:agentwin:city:ev-charging-station:3d100cc95b346219e84cc4af0e939845bc9deda86102933ed5cf0e58e9cc1f39,POINT (-73.91115 40.674096)
464,HRA,"HRA - 2440 Fulton Street, Brooklyn",['Level 3 Fast Charger'],3,2440 Fulton Street,Brooklyn,11207,Brooklyn,No,No,40.677869,-73.903473,316.0,37.0,367.0,3000000.0,3015540016.0,BK1601,urn:agentwin:city:ev-charging-station:dcc25eeee98aeadb3c14bcf93a9c2a9727636caf7092930c6e20c7ffc0843414,POINT (-73.903473 40.677869)
465,DSNY,"DSNY - 58-73 53rd Ave, Queens",['Level 2 Charger'],2,58-73 53rd Ave,Woodside,11377,Queens,No,No,40.734136,-73.909403,402.0,26.0,243.0,4462505.0,4023610268.0,QN0203,urn:agentwin:city:ev-charging-station:03e3c4f3f3acaa260a32e02476b545b0cd2587201d34004b1869bd1d80717148,POINT (-73.909403 40.734136)
466,FDNY,"FDNY - 1592 Richmond Road, Staten Island",['Level 3 Fast Charger'],1,1592 Richmond Road,Staten Island,10304,Staten Island,No,No,40.590935,-74.100895,502.0,50.0,9602.0,5048682.0,5033060008.0,SI0201,urn:agentwin:city:ev-charging-station:9a242f2d5c95abd61a38d11fc7d0403bdb53ba7907675eeed88191d3f0a165f9,POINT (-74.100895 40.590935)
467,DPR,"DPR - 1-09 Beach 30th St, Queens",['EV Solar Arc Charger'],1,1-09 Beach 30th St,Far Rockaway,11691,Queens,Solar Carport Charging,No,40.593116,-73.762539,414.0,31.0,99802.0,4000000.0,4158220048.0,QN1401,urn:agentwin:city:ev-charging-station:5c6842f785b3146c64bea3c78998643ee6a697378f7a4c8f171c96a6deca1ca9,POINT (-73.762539 40.593116)
468,DOE,"DOE - 86-35 235th Ct, Queens",['Level 2 Charger'],2,86-35 235th Ct,Queens,11427,Queens,No,No,40.732112,-73.73246,413.0,23.0,1621.0,4166561.0,4079550002.0,QN1302,urn:agentwin:city:ev-charging-station:df1cbc397410f91663cd3c580fdaebdb9c16e999729ad7df9da40f9eb6c6236e,POINT (-73.73246 40.732112)
469,DOT,"DOT - 8501 5th Ave, Brooklyn",['DOT Municipal Level 2 Charger'],5,8501 5th Ave,Brooklyn,11209,Brooklyn,Yes,$0.27 per kWh,40.622039,-74.025734,310.0,47.0,142.0,3153196.0,3060360001.0,BK1001,urn:agentwin:city:ev-charging-station:194ff385e9051b4861c4892fa1163a77e9c4f268f348610e5b344d4d29c830c7,POINT (-74.025734 40.622039)
470,DOC,"DOC - 11-15 Hazen St, Bronx",['EV Solar Canopy Charger'],6,11-15 Hazen St,East Elmhurst,11370,Bronx,No,No,40.793737,-73.884135,401.0,22.0,1.0,,,QN0151,urn:agentwin:city:ev-charging-station:26900b16a428c46f40c9960bdf5f63c9a8d9972ff43611ce20ae5f8c93f59250,POINT (-73.884135 40.793737)
471,DPR,"DPR - 3808 Victory Boulevard, Staten Island",['Level 2 Charger'],4,3808 Victory Boulevard,Staten Island,10314,Staten Island,No,No,40.596755,-74.182514,502.0,50.0,29102.0,5127019.0,5026100027.0,SI0204,urn:agentwin:city:ev-charging-station:3b9f587c1512665a9d7a29998e34ecfcd9355bd7ba206799271ee851d4cd654b,POINT (-74.182514 40.596755)
472,DEP,"DEP - 127-17 92nd Ave, Queens",['Level 2 Charger'],4,127-17 92nd Ave,Queens,11418,Queens,No,No,40.697353,-73.821682,409.0,29.0,14202.0,4590407.0,4093560035.0,QN0902,urn:agentwin:city:ev-charging-station:799b410cff54879d09b60b5bdb4e84fdd7def5d956d90032a864986c73154291,POINT (-73.821682 40.697353)
473,DOE,"DOE - 41-77 Little Neck Pkwy, Queens",['Level 2 Charger'],1,41-77 Little Neck Pkwy,Queens,11363,Queens,No,No,40.771186,-73.739252,411.0,19.0,1479.0,4169468.0,4081350029.0,QN1103,urn:agentwin:city:ev-charging-station:6ce2375b159a3e0ad0a98258f7a22b05ac49bf5a84626d3d874b69ea3d74ec20,POINT (-73.739252 40.771186)
474,DOC,"DOC - 10- 10 Hazen St, Bronx",['Level 2 Charger'],2,10- 10 Hazen St,Queens,11370,Bronx,No,No,40.793474,-73.884161,401.0,22.0,1.0,2116651.0,2026050040.0,QN0151,urn:agentwin:city:ev-charging-station:be448d4c70ed780582955d0de9f1bbb3b0ca79fa07f393139dd1a656d087b6dd,POINT (-73.884161 40.793474)
475,DOT,"DOT - 2478 Jerome Avenue, Bronx",['DOT Municipal Level 2 Charger'],5,2478 Jerome Avenue,Bronx,10468,Bronx,Yes,$0.27 per kWh,40.863249,-73.90068,207.0,14.0,401.0,2014125.0,2031890009.0,BX0701,urn:agentwin:city:ev-charging-station:22dada86f353ddfd6a040ead0ef37229dc96482bd24079ceefaf19d9dcf8b602,POINT (-73.90068 40.863249)
476,DPR,"DPR - 25 Slosson Ave, Staten Island",['Level 2 Charger'],2,25 Slosson Ave,Staten Island,10314,Staten Island,No,No,40.620778,-74.119351,501.0,49.0,147.0,,,SI0105,urn:agentwin:city:ev-charging-station:eb0781c684e8aaafaa858a516ccede092323137e7286839022491abbcb1903d0,POINT (-74.119351 40.620778)
477,DOT,"DOT - 3510 Jerome Avenue, Bronx",['DOT Municipal Level 2 Charger'],4,3510 Jerome Avenue,Bronx,10467,Bronx,Yes,$0.27 per kWh,40.88316,-73.880887,207.0,11.0,43101.0,2017791.0,2033280010.0,BX0703,urn:agentwin:city:ev-charging-station:c6db3a8d06291d396d9b2062f1422623b1e5855c29ccf2f0032696a026dda294,POINT (-73.880887 40.88316)
478,DOT,"DOT - 141-22 Brookville Blvd, Queens",['Level 2 Charger'],1,141-22 Brookville Blvd,Queens,11422,Queens,No,No,40.664556,-73.740159,413.0,31.0,65402.0,4448954.0,4135380007.0,QN1306,urn:agentwin:city:ev-charging-station:3f0a1be9fb2429c7f1ad81ba036732d8cd0c50d5fbed7e669c9b475726331808,POINT (-73.740159 40.664556)
479,DOT,"DOT - 105-113 Essex Street & 112-120 Ludlow Street, Manhattan","['DOT Municipal Level 2 Charger', 'DOT Municipal Level 3 Charger']",13,105-113 Essex Street & 112-120 Ludlow Street,New York,10002,Manhattan,Yes,$0.39 per kWh,40.719086,-73.98794,103.0,1.0,18.0,1005326.0,1004100038.0,MN0302,urn:agentwin:city:ev-charging-station:30dc014b48e443153477aba9665897cda199448b680b17a8752ab4720a13fb80,POINT (-73.98794 40.719086)
480,DOT,"DOT - 45-40 Court Square, Queens","['DOT Municipal Level 2 Charger', 'DOT Municipal Level 3 Charger']",13,45-40 Court Square,Queens,11101,Queens,Yes,$0.39 per kWh,40.745815,-73.943549,402.0,26.0,1901.0,4000699.0,4000830018.0,QN0201,urn:agentwin:city:ev-charging-station:a0531b2900f0b3875ad75a7d483394f12095d209673974425e46c7833d9a3f06,POINT (-73.943549 40.745815)
481,DOT,"DOT - 42-00 Vernon Boulevard, Queens","['Level 2 Charger', 'Level 3 Fast Charger']",5,42-00 Vernon Boulevard,Queens,11101,Queens,No,No,40.754395,-73.94923,402.0,26.0,103.0,4005413.0,4004770007.0,QN0201,urn:agentwin:city:ev-charging-station:a737bd84d0da5ae51a1d6e5a994cf7952930ecdf109295ca1b705baa5dc11986,POINT (-73.94923 40.754395)
482,DPR,"DPR - 54-54 43rd St, Queens",['Level 2 Charger'],2,54-54 43rd St,Queens,11378,Queens,No,No,40.73087,-73.925175,402.0,26.0,205.0,4058801.0,4025170032.0,QN0202,urn:agentwin:city:ev-charging-station:f18185ade7099d9a850b6f0f6fa55f9afd6039c6ba02a1186e7d170cd43dd11f,POINT (-73.925175 40.73087)
483,DSNY,"DSNY - 2501 Knapp St, Brooklyn","['Level 2 Charger', 'Level 3 Fast Charger']",3,2501 Knapp St,Brooklyn,11235,Brooklyn,No,No,40.592214,-73.932546,315.0,46.0,628.0,3414032.0,3088350001.0,BK1503,urn:agentwin:city:ev-charging-station:532d4bfaeddcf2aa34ad6ce7bbae270d1d50156414d84f4ad25111c71925ab8a,POINT (-73.932546 40.592214)
484,FDNY,"FDNY - 720 Melrose Avenue, Bronx","['Level 2 Charger', 'Level 3 Fast Charger']",3,720 Melrose Avenue,The Bronx,10455,Bronx,No,No,40.820422,-73.915778,201.0,17.0,69.0,2001400.0,2023770001.0,BX0102,urn:agentwin:city:ev-charging-station:6eb1c60889208d7e0bd779bcf77d58dca7ce3009eb148e7b3b23aeec5287c8e9,POINT (-73.915778 40.820422)
485,DOT,"DOT - 80-25 126th Street, Queens","['DOT Municipal Level 2 Charger', 'DOT Municipal Level 3 Charger']",34,80-25 126th Street,Queens,11415,Queens,Yes,$0.27 per kWh,40.714856,-73.82705,409.0,29.0,21601.0,4620879.0,4096570001.0,QN0901,urn:agentwin:city:ev-charging-station:2cbcbda14f4fced4672fae4fe0e46d15e2c32fec4cb0b8e0a74edcb4f20ea8ac,POINT (-73.82705 40.714856)
486,DOT,"DOT - 32-11 Harper St, Queens",['EV Solar Arc Charger'],1,32-11 Harper St,Flushing,11368,Queens,No,No,40.764102,-73.842217,407.0,21.0,38301.0,4444576.0,4017900001.0,QN0707,urn:agentwin:city:ev-charging-station:6ac342341cfb19d03562a7523eb3f4e889ae99561541759c6bc417f17aef6a52,POINT (-73.842217 40.764102)
487,DOT,"DOT - 345 East 59th Street, Manhattan","['Level 2 Charger', 'Level 3 Fast Charger']",10,345 East 59th Street,New York,10022,Manhattan,No,No,40.759933,-73.962697,108.0,5.0,110.0,1000000.0,1014340001.0,MN0801,urn:agentwin:city:ev-charging-station:13307b4549c10ecdf7c1615ec64116945dde139e59304b4839481c489c23e4c0,POINT (-73.962697 40.759933)
488,DSNY,"DSNY - 80 Henry Street, Brooklyn",['Level 2 Charger'],1,80 Henry Street,New York,10002,Brooklyn,No,No,40.698451,-73.992546,302.0,33.0,1.0,3001700.0,3002260025.0,BK0201,urn:agentwin:city:ev-charging-station:6f07358d5d92e3005cae45458ff9d8c61ca46678d6eac6ff3b67ade36bb28d11,POINT (-73.992546 40.698451)
489,DOT,"DOT - 150-07 Archer Avenue, Queens",['DOT Municipal Level 2 Charger'],3,150-07 Archer Avenue,Queens,11432,Queens,Yes,$0.27 per kWh,40.701386,-73.80374,412.0,27.0,240.0,4215602.0,4100920001.0,QN1201,urn:agentwin:city:ev-charging-station:87dfd5436f6f3ce1b0be148513af4d58f5fbe64faf2505225f6a3bac7b4a566d,POINT (-73.80374 40.701386)
490,DPR,"DPR - 29 N 10th St, Brooklyn",['EV Solar Arc Charger'],2,29 N 10th St,Brooklyn,11249,Brooklyn,No,No,40.722456,-73.96068,301.0,33.0,557.0,3414046.0,3022940005.0,BK0102,urn:agentwin:city:ev-charging-station:64d5f5a0de2b0e44035fafefd69eaa44f9b42d15be4f9184a70a4efe4ff475b4,POINT (-73.96068 40.722456)
491,NYPD,"NYPD - 450 Cross Bronx Expy, Bronx","['Level 2 Charger', 'Level 3 Fast Charger']",2,450 Cross Bronx Expy,The Bronx,10457,Bronx,No,No,40.844149,-73.900604,206.0,15.0,165.0,2009509.0,2029070010.0,BX0302,urn:agentwin:city:ev-charging-station:c5e970550ac23df28d20a63e4d526773350ff547710c69e63ee85da98ec3853e,POINT (-73.900604 40.844149)
492,DPR,"DPR - 3278 Middletown Rd, Bronx",['EV Solar Arc Charger'],2,3278 Middletown Rd,Bronx,10465,Bronx,No,No,40.848118,-73.821238,210.0,13.0,27401.0,2075923.0,2054130059.0,BX1003,urn:agentwin:city:ev-charging-station:bb267fca91cf43510a3191d7a5f545168f278d625e4c06bc187a5361ea69afb9,POINT (-73.821238 40.848118)
493,DOT,"DOT - 2900 Flatbush Avenue, Brooklyn",['Level 3 Fast Charger'],2,2900 Flatbush Avenue,Brooklyn,11234,Brooklyn,No,No,40.600248,-73.912051,318.0,46.0,666.0,3397327.0,3085900600.0,BK1891,urn:agentwin:city:ev-charging-station:567068512814a33fcde5281b762ad96f00dd91e8fc8497774d5138214f5aaa4e,POINT (-73.912051 40.600248)
494,DOT,"DOT - 32 Old Slip, Manhattan",['Level 2 Charger'],4,32 Old Slip,New York,10005,Manhattan,No,No,40.703573,-74.008036,101.0,1.0,7.0,1000867.0,1000350001.0,MN0101,urn:agentwin:city:ev-charging-station:1c7ffac90d182d6e2dfac994439dd0cb7c229d91981a74d02596445f05ed4fc4,POINT (-74.008036 40.703573)
495,DOT,"DOT - 42 South St, Manhattan",['Level 2 Charger'],4,42 South St,New York,10005,Manhattan,No,No,40.703466,-74.007538,101.0,1.0,7.0,1000867.0,1000350001.0,MN0101,urn:agentwin:city:ev-charging-station:c4dd9b28fef0611b2c103f519ff0ed9bd3b83f997e5ad0e0f826871d8b8405d5,POINT (-74.007538 40.703466)
496,NYPD,"NYPD - 151 West 100th Street, Manhattan",['Level 3 Fast Charger'],1,151 West 100th Street,New York,10025,Manhattan,No,No,40.79625,-73.967509,107.0,7.0,189.0,1055910.0,1018550005.0,MN0703,urn:agentwin:city:ev-charging-station:935d00f6f921cdcc915348d3c48e36b7493a8fc7d3f147770624011c2b4a2a1c,POINT (-73.967509 40.79625)
497,DOT,"DOT - 54 Central Avenue, Staten Island",['DOT Municipal Level 2 Charger'],5,54 Central Avenue,Staten Island,10301,Staten Island,Yes,$0.27 per kWh,40.640566,-74.076713,501.0,49.0,3.0,5151736.0,5000060021.0,SI0101,urn:agentwin:city:ev-charging-station:1c21d49d88f1a941a9ad28471192cccd0aa713de1c18ee85c1a3d4430ee42d0d,POINT (-74.076713 40.640566)
498,DPR,"DPR - 3002 Foster Avenue, Brooklyn",['Level 3 Fast Charger'],2,3002 Foster Avenue,Brooklyn,11210,Brooklyn,No,No,40.638609,-73.948086,317.0,45.0,78802.0,3113806.0,3049950026.0,BK1702,urn:agentwin:city:ev-charging-station:1a2c5ccd299e601a2dda49477986d14634de0bd00b0383935ff5a039dcb95187,POINT (-73.948086 40.638609)
499,DSNY,"DSNY - 559 Park Avenue, Brooklyn","['Level 2 Charger', 'Level 3 Fast Charger']",29,559 Park Avenue,Brooklyn,11205,Brooklyn,No,No,40.697144,-73.953529,303.0,33.0,1237.0,3426233.0,3017180001.0,BK0301,urn:agentwin:city:ev-charging-station:bc091ade75a347d3981f888396126dfaa9c366135d4943112465babf7f112bc7,POINT (-73.953529 40.697144)
500,DPR,"DPR - 1-00 Meridian Rd, Queens",['EV Solar Arc Charger'],1,1-00 Meridian Rd,Queens,11368,Queens,No,No,40.741892,-73.84454,481.0,21.0,38302.0,,,QN8191,urn:agentwin:city:ev-charging-station:050663d521b8452f5b778c3e6af22be5edd84dade9e07a000350e5ebb9769b1c,POINT (-73.84454 40.741892)
501,FDNY,"FDNY - 58-65 52nd Road, Queens",['Level 2 Charger'],4,58-65 52nd Road,Queens,11377,Queens,No,No,40.73442,-73.907602,402.0,26.0,243.0,4054172.0,4023510023.0,QN0203,urn:agentwin:city:ev-charging-station:08fcf33f65e67ba688718782ac4d9f4e58abfde221a5646554086765b12fb183,POINT (-73.907602 40.73442)
